Category,Technique_Used,Strength,Guidance,L1,L2,MS_SSIM,LPIPS,Max_Patch,Label
bottle,Text_Encoder_LoRA,0.4,6.5,0.029997289180755615,0.002081026788800955,0.8455365896224976,0.21185821294784546,0.09422243386507034,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.033185310661792755,0.0023917262442409992,0.8164989352226257,0.22111865878105164,0.07559599727392197,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.030998211354017258,0.002130814827978611,0.8563832640647888,0.22046500444412231,0.06705677509307861,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03231620043516159,0.002475467510521412,0.8245686888694763,0.23430047929286957,0.12358422577381134,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.02976907789707184,0.002006706316024065,0.862519383430481,0.2216775119304657,0.08388905972242355,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03008892759680748,0.002287540351971984,0.8730484843254089,0.22385521233081818,0.12719185650348663,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03163805231451988,0.0022395835258066654,0.84190434217453,0.22364602982997894,0.05046485736966133,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03207199275493622,0.0024205173831433058,0.8521811962127686,0.2298918217420578,0.11661338806152344,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03370283171534538,0.002948003588244319,0.8358180522918701,0.23440691828727722,0.11400598287582397,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.029488010331988335,0.002400102326646447,0.8893172144889832,0.2121909260749817,0.13660770654678345,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.030700791627168655,0.002238903660327196,0.8657236099243164,0.23371708393096924,0.08913900703191757,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.03150556981563568,0.002301884815096855,0.847805380821228,0.22418418526649475,0.08311710506677628,1
bottle,Text_Encoder_LoRA,0.4,6.5,0.032047659158706665,0.002671594498679042,0.8687855005264282,0.2417432814836502,0.07746651023626328,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.029715754091739655,0.002081735525280237,0.8752206563949585,0.22266128659248352,0.10509508848190308,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.031669244170188904,0.0024917488917708397,0.8698645830154419,0.22412727773189545,0.08239949494600296,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.030228447169065475,0.0021647659596055746,0.8741573691368103,0.21747995913028717,0.09721913933753967,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.029414912685751915,0.0020384094677865505,0.8740084171295166,0.21497970819473267,0.052923012524843216,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.030519474297761917,0.002361288294196129,0.8773123025894165,0.2136412262916565,0.10387943685054779,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.03123495727777481,0.0023156749084591866,0.8570429682731628,0.2223072052001953,0.07210353016853333,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.03191171959042549,0.0023046480491757393,0.8646835088729858,0.23706470429897308,0.043092936277389526,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.03019583784043789,0.0022428110241889954,0.8912333250045776,0.2068594992160797,0.09529754519462585,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.02903318777680397,0.002072568517178297,0.8834885358810425,0.22739478945732117,0.059381596744060516,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.0300387442111969,0.0023094036150723696,0.8743369579315186,0.22176997363567352,0.09397069364786148,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.030412063002586365,0.0022159430664032698,0.8712829947471619,0.22155098617076874,0.08467990905046463,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.029704347252845764,0.002141615841537714,0.8806188106536865,0.19877780973911285,0.07993514090776443,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.03152036294341087,0.0023877788335084915,0.8736395835876465,0.22090207040309906,0.10508165508508682,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.03139355406165123,0.0024266806431114674,0.8866316676139832,0.20723381638526917,0.06445939838886261,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.03163745626807213,0.002312698634341359,0.8673209547996521,0.21605032682418823,0.0776159018278122,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.030010757967829704,0.0022096908651292324,0.8832050561904907,0.21230565011501312,0.11577769368886948,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.031058330088853836,0.0023066529538482428,0.8707289099693298,0.2255007028579712,0.1191054955124855,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.029958639293909073,0.0020193408709019423,0.866173505783081,0.22777390480041504,0.06158442422747612,0
bottle,Text_Encoder_LoRA,0.4,6.5,0.031156428158283234,0.0023820195347070694,0.8766483664512634,0.22340556979179382,0.10035362094640732,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.03187946230173111,0.00241530011408031,0.8503408432006836,0.25497904419898987,0.08879057317972183,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03021077811717987,0.0023887609131634235,0.8653806447982788,0.23069754242897034,0.13457593321800232,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03104359470307827,0.0022621541284024715,0.8358335494995117,0.2539232075214386,0.10661515593528748,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.027227958664298058,0.001797146163880825,0.869918942451477,0.26022398471832275,0.06139442324638367,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.0311737023293972,0.00260169617831707,0.8590644598007202,0.22882981598377228,0.14502494037151337,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03233221173286438,0.0027127894572913647,0.8624191284179688,0.23051345348358154,0.0667586550116539,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03090442717075348,0.0025388102512806654,0.8515920639038086,0.23854759335517883,0.1077912226319313,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.028616784140467644,0.0019413160625845194,0.8630102872848511,0.25130558013916016,0.09398853778839111,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.030449863523244858,0.0024583288468420506,0.8622021079063416,0.2452598661184311,0.13639040291309357,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.02976696752011776,0.0021985983476042747,0.8656855821609497,0.2204209715127945,0.07956934720277786,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.028648316860198975,0.001866626087576151,0.8664631843566895,0.22831255197525024,0.04960004240274429,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.030441388487815857,0.0024732695892453194,0.8562303781509399,0.23238742351531982,0.1897692084312439,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.031003257259726524,0.0026344226207584143,0.8616132736206055,0.2428978681564331,0.14784269034862518,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03231624513864517,0.002593931509181857,0.8351635336875916,0.2759466767311096,0.08525793999433517,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03150017559528351,0.0024492270313203335,0.8593254089355469,0.2313205450773239,0.1465148776769638,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03191886469721794,0.002548668999224901,0.8588868379592896,0.2345167100429535,0.0991542711853981,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.031017571687698364,0.002576859900727868,0.8650099039077759,0.2604929506778717,0.11728022247552872,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03043777495622635,0.002335144206881523,0.8451478481292725,0.24021480977535248,0.12755440175533295,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03471161425113678,0.0030527773778885603,0.8394142389297485,0.27185511589050293,0.08667551726102829,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.031460583209991455,0.0023901830427348614,0.8621892929077148,0.23903003334999084,0.06038351729512215,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.030279364436864853,0.002294836100190878,0.8619710206985474,0.2164885699748993,0.09573189914226532,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03119063191115856,0.0025188461877405643,0.8749938011169434,0.21262764930725098,0.09811029583215714,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.0337873175740242,0.0029855710454285145,0.8464965224266052,0.2435452938079834,0.17038139700889587,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.032991673797369,0.003020685166120529,0.8501781225204468,0.2301335632801056,0.23393620550632477,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.030601680278778076,0.002621568739414215,0.8822647333145142,0.21870000660419464,0.0982108935713768,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.030800005421042442,0.0022277391981333494,0.8668829202651978,0.2237323522567749,0.06781422346830368,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.030631955713033676,0.0024182938504964113,0.8715526461601257,0.22515907883644104,0.12143194675445557,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03044990822672844,0.0024313582107424736,0.878148078918457,0.21136143803596497,0.12897172570228577,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03096606396138668,0.0024022096768021584,0.8493613600730896,0.21611124277114868,0.09260042756795883,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.02847016416490078,0.0021370926406234503,0.8873540163040161,0.20468950271606445,0.13639935851097107,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.030968043953180313,0.0025016716681420803,0.8768534064292908,0.2194027453660965,0.08949504792690277,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.029840975999832153,0.0022262553684413433,0.8807415962219238,0.23221059143543243,0.08811362087726593,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.033626846969127655,0.003297931980341673,0.8620586395263672,0.24906200170516968,0.11870279908180237,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03147461637854576,0.0023795990273356438,0.8524825572967529,0.23616817593574524,0.10165709257125854,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03145642578601837,0.002404193626716733,0.8586245775222778,0.2311987280845642,0.16828951239585876,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03049909695982933,0.002388534601777792,0.8551621437072754,0.22366660833358765,0.08665669709444046,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.030824575573205948,0.0021195942535996437,0.8558634519577026,0.2377205640077591,0.04828447848558426,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03234526515007019,0.002618181984871626,0.8651531934738159,0.2275182455778122,0.09824737906455994,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.031589191406965256,0.002947453176602721,0.8701273202896118,0.22526133060455322,0.2866128385066986,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.031140092760324478,0.0023473964538425207,0.85845947265625,0.23806016147136688,0.11007203161716461,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.032952409237623215,0.002890758914873004,0.851677656173706,0.26973479986190796,0.20017102360725403,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.032164059579372406,0.002667815890163183,0.8684152364730835,0.21619872748851776,0.11249992251396179,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03062564879655838,0.0021082840394228697,0.8508234024047852,0.21008075773715973,0.08856064826250076,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.02947406843304634,0.0018901953008025885,0.8470302820205688,0.22873038053512573,0.05040908232331276,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.030988484621047974,0.0022370819933712482,0.8521651029586792,0.2197408825159073,0.08526016026735306,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03166546672582626,0.0026604472659528255,0.8539505004882812,0.2362898737192154,0.07709259539842606,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.02969656139612198,0.0019790909718722105,0.8776252269744873,0.23040422797203064,0.05203016847372055,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03578115254640579,0.0029379534535109997,0.8236163854598999,0.22637736797332764,0.0792912021279335,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03447658568620682,0.002714180387556553,0.8265393972396851,0.21899867057800293,0.05905384570360184,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03524494916200638,0.0030474220402538776,0.8296686410903931,0.2542693018913269,0.10383757948875427,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.02889264188706875,0.0017857336206361651,0.8467656373977661,0.21756991744041443,0.08205701410770416,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03051893040537834,0.0021386216394603252,0.8414782285690308,0.21638429164886475,0.0968218594789505,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.033526912331581116,0.0024456200189888477,0.8136489391326904,0.22322799265384674,0.07505442202091217,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03131566196680069,0.0021743355318903923,0.855379581451416,0.2237100452184677,0.06734812259674072,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03257669880986214,0.0025068519171327353,0.8243650197982788,0.2376481145620346,0.12392593175172806,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.0301124956458807,0.002048057271167636,0.8602597117424011,0.22348254919052124,0.08474531024694443,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.030502593144774437,0.002345194574445486,0.8708323240280151,0.2257063090801239,0.12713783979415894,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03212559595704079,0.0023091535549610853,0.8381487727165222,0.2257547527551651,0.05490001291036606,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.0323554128408432,0.00246168440207839,0.8510545492172241,0.2311628758907318,0.1203753799200058,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03421324864029884,0.003059657756239176,0.8329092860221863,0.23838743567466736,0.12052980810403824,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.029889505356550217,0.002449081279337406,0.8860753774642944,0.21612927317619324,0.13249436020851135,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.031001050025224686,0.0022713763173669577,0.8650965690612793,0.2347971498966217,0.08838466554880142,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.03198710456490517,0.0023585802409797907,0.8429254293441772,0.2308623343706131,0.08309566229581833,1
bottle,Text_Encoder_LoRA,0.4,7.5,0.032574981451034546,0.002758549526333809,0.8650392293930054,0.2448306530714035,0.0814548134803772,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.030295005068182945,0.002145995618775487,0.8710169792175293,0.22804135084152222,0.1054280698299408,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.0322379432618618,0.0025586672127246857,0.8670464754104614,0.22888466715812683,0.08386942744255066,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.030616343021392822,0.002215377055108547,0.8718316555023193,0.21946477890014648,0.09725077450275421,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.029847484081983566,0.002093221992254257,0.8712719678878784,0.2176692634820938,0.05431654676795006,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.03115423396229744,0.0024561923928558826,0.8744053244590759,0.21849825978279114,0.10889174789190292,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.03171171247959137,0.0023684583138674498,0.8532430529594421,0.2258906066417694,0.07529501616954803,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.03226412460207939,0.0023521347902715206,0.8627097010612488,0.23953938484191895,0.042861759662628174,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.03053799830377102,0.0022965343669056892,0.8897703886032104,0.20926761627197266,0.09478916227817535,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.029361745342612267,0.002114191185683012,0.8821066617965698,0.22980447113513947,0.06030358746647835,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.03027074597775936,0.0023401090875267982,0.8732492327690125,0.22508089244365692,0.09406725317239761,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.030756866559386253,0.0022504483349621296,0.8695250749588013,0.2245277464389801,0.08538111299276352,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.030100634321570396,0.0021918993443250656,0.8783861994743347,0.20235563814640045,0.07960344851016998,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.03188687562942505,0.0024529704824090004,0.8726064562797546,0.22122858464717865,0.1042906865477562,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.032013263553380966,0.0025258432142436504,0.8812491297721863,0.21428781747817993,0.06513760983943939,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.03206038475036621,0.0023782707285135984,0.8649082183837891,0.21776311099529266,0.07790724188089371,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.030429959297180176,0.002276466693729162,0.8806537985801697,0.21516448259353638,0.1209663450717926,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.03155941516160965,0.002383727114647627,0.8679105043411255,0.2280975580215454,0.12171518057584763,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.030302271246910095,0.0020659728907048702,0.8643047213554382,0.22946462035179138,0.06295576691627502,0
bottle,Text_Encoder_LoRA,0.4,7.5,0.03154875338077545,0.002433999441564083,0.8746055364608765,0.22565165162086487,0.10023470222949982,0
bottle,Text_Encoder_LoRA,0.45,5.5,0.032746247947216034,0.0025986148975789547,0.8425785899162292,0.2582646608352661,0.09752363711595535,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03143876791000366,0.0026161475107073784,0.8539681434631348,0.23523810505867004,0.1460864245891571,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03218352422118187,0.0024802368134260178,0.824185311794281,0.2565292418003082,0.11061806976795197,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.027962829917669296,0.0019679644610732794,0.8598458170890808,0.2648531198501587,0.07459955662488937,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03201998025178909,0.002798165660351515,0.851862907409668,0.23082676529884338,0.16043773293495178,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03287068009376526,0.002830253913998604,0.8573498129844666,0.23181629180908203,0.06902026385068893,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.032036736607551575,0.002786091296002269,0.8424599170684814,0.24421684443950653,0.11856851726770401,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.0294160395860672,0.002103670034557581,0.8556185960769653,0.2534621059894562,0.09919913113117218,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03158019483089447,0.00269137741997838,0.8552812337875366,0.2467089742422104,0.14921247959136963,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.030205290764570236,0.002323812572285533,0.8600145578384399,0.21421261131763458,0.08804989606142044,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.030136149376630783,0.002041168510913849,0.8524550795555115,0.23751012980937958,0.05176516994833946,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03076690062880516,0.0026022715028375387,0.8497540950775146,0.23009532690048218,0.2106507420539856,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03175325691699982,0.002856394276022911,0.853510856628418,0.2423485666513443,0.161629781126976,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03312063217163086,0.002832470927387476,0.8247218132019043,0.26844802498817444,0.10104405879974365,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03221416100859642,0.002595870988443494,0.853712797164917,0.22836506366729736,0.14107215404510498,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.0330505296587944,0.0027634415309876204,0.8488945960998535,0.23353390395641327,0.10122160613536835,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03176010772585869,0.0027586882933974266,0.8574651479721069,0.2634201645851135,0.12832166254520416,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03140822425484657,0.0025360407307744026,0.8360767364501953,0.24542276561260223,0.14263369143009186,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03580234572291374,0.003240288933739066,0.8283568620681763,0.2707839608192444,0.0807066261768341,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03259345144033432,0.0025911135599017143,0.8535069227218628,0.24037815630435944,0.07371317595243454,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.031113794073462486,0.0025271382182836533,0.8546153903007507,0.2146403193473816,0.09722946584224701,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.031554028391838074,0.0026614819653332233,0.8703479766845703,0.20864012837409973,0.10048770159482956,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03462573513388634,0.0031658560037612915,0.8377221822738647,0.24723628163337708,0.19448252022266388,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03420703858137131,0.0033374791964888573,0.843066930770874,0.23572595417499542,0.257596492767334,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.031108777970075607,0.002778556663542986,0.8795508742332458,0.21596544981002808,0.10697677731513977,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03174284100532532,0.0023720005992799997,0.8597638010978699,0.22794710099697113,0.07084359973669052,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03120851330459118,0.0025445884093642235,0.8651458621025085,0.2258318066596985,0.12933389842510223,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03088510036468506,0.002562205772846937,0.8734686374664307,0.20883195102214813,0.13866961002349854,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.031766247004270554,0.002536386251449585,0.8407753705978394,0.2185334861278534,0.101705402135849,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.028901543468236923,0.0022880116011947393,0.8837965726852417,0.20133329927921295,0.1479307860136032,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.031496111303567886,0.0026116720400750637,0.874591052532196,0.22181442379951477,0.09738139063119888,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.030205678194761276,0.00233289273455739,0.8764390349388123,0.22966662049293518,0.10776877403259277,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03445166349411011,0.0035001463256776333,0.8554326295852661,0.24512550234794617,0.1373864710330963,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03190051391720772,0.002523126546293497,0.8478298187255859,0.22989137470722198,0.10567934811115265,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.032289769500494,0.002574325306341052,0.8496242761611938,0.2336752563714981,0.19278644025325775,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.031424738466739655,0.0026306535582989454,0.8463759422302246,0.22435715794563293,0.08388463407754898,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.031244080513715744,0.0022260628174990416,0.8515483736991882,0.23548561334609985,0.05050305649638176,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.032901447266340256,0.0027745142579078674,0.8606101274490356,0.22500315308570862,0.1094580739736557,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03240654990077019,0.003215071279555559,0.8628349304199219,0.22050529718399048,0.32314416766166687,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03149675577878952,0.0024575386196374893,0.8549908995628357,0.23251348733901978,0.11407984793186188,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03312923014163971,0.0029907268472015858,0.8470994830131531,0.26200443506240845,0.220176100730896,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.0326119028031826,0.0028020828031003475,0.8631683588027954,0.21450787782669067,0.1269449144601822,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03165338560938835,0.0022552337031811476,0.8400247097015381,0.21665343642234802,0.0970521867275238,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.02983357012271881,0.002002424094825983,0.8414417505264282,0.22375567257404327,0.05525458604097366,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.0318705253303051,0.002392327878624201,0.8439648151397705,0.2216954380273819,0.09241591393947601,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03217843174934387,0.002869176212698221,0.8486530184745789,0.22968284785747528,0.0925879180431366,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.030790630728006363,0.002184296492487192,0.8690435290336609,0.23431172966957092,0.0585951954126358,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.0365338996052742,0.0030831354670226574,0.8156810998916626,0.22772619128227234,0.08521626144647598,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03692178428173065,0.003141904715448618,0.8057717084884644,0.22796131670475006,0.06861727684736252,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03637455031275749,0.003304051933810115,0.8207220435142517,0.2572418749332428,0.11633917689323425,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.028697898611426353,0.001835510483942926,0.8461031913757324,0.21017758548259735,0.08578784763813019,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.031051676720380783,0.0022563617676496506,0.833573579788208,0.21570482850074768,0.10641071200370789,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03451552987098694,0.0025995606556534767,0.8039025068283081,0.22597157955169678,0.08385826647281647,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.031919240951538086,0.0022934721782803535,0.8466839790344238,0.2228395938873291,0.07625007629394531,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03355522081255913,0.002742477459833026,0.8115732073783875,0.23968809843063354,0.14156349003314972,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.030506238341331482,0.002157544484362006,0.8539671897888184,0.22052112221717834,0.09194760024547577,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.031166713684797287,0.0024518887512385845,0.8643487691879272,0.22845938801765442,0.12718872725963593,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03262161836028099,0.0024016709066927433,0.8319548964500427,0.22591038048267365,0.0562269426882267,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03348938748240471,0.0026430711150169373,0.8389365077018738,0.2358683943748474,0.11663856357336044,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03481233865022659,0.0032548638992011547,0.826486349105835,0.23930136859416962,0.13543285429477692,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.030269037932157516,0.0025925012305378914,0.8831133842468262,0.21428371965885162,0.1496914178133011,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.031662467867136,0.002446480095386505,0.859022855758667,0.2346532940864563,0.10296950489282608,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03245212137699127,0.002470035571604967,0.8288936018943787,0.22731488943099976,0.09072937816381454,1
bottle,Text_Encoder_LoRA,0.45,5.5,0.03250240907073021,0.002840014174580574,0.8644065856933594,0.22913743555545807,0.09543674439191818,0
bottle,Text_Encoder_LoRA,0.45,5.5,0.030088169500231743,0.002186848782002926,0.8731898069381714,0.21881267428398132,0.11662092804908752,0
bottle,Text_Encoder_LoRA,0.45,5.5,0.03213534504175186,0.0026378713082522154,0.8657683730125427,0.21833759546279907,0.09243952482938766,0
bottle,Text_Encoder_LoRA,0.45,5.5,0.03095739148557186,0.0023151515051722527,0.8680260181427002,0.21761110424995422,0.10564328730106354,0
bottle,Text_Encoder_LoRA,0.45,5.5,0.029814764857292175,0.0021389180328696966,0.8705384731292725,0.21331612765789032,0.057648636400699615,0
bottle,Text_Encoder_LoRA,0.45,5.5,0.031131451949477196,0.002532905898988247,0.8708788752555847,0.20723506808280945,0.11002396047115326,0
bottle,Text_Encoder_LoRA,0.45,5.5,0.03206716477870941,0.0025130626745522022,0.8495023250579834,0.22306200861930847,0.07552262395620346,0
bottle,Text_Encoder_LoRA,0.45,5.5,0.03306194394826889,0.0025295084342360497,0.8569180369377136,0.23727774620056152,0.04535093903541565,0
bottle,Text_Encoder_LoRA,0.45,5.5,0.031140312552452087,0.002414135728031397,0.8848244547843933,0.2102549821138382,0.10190435498952866,0
bottle,Text_Encoder_LoRA,0.45,5.5,0.02968480810523033,0.0022219386883080006,0.8773665428161621,0.22464214265346527,0.06516066938638687,0
bottle,Text_Encoder_LoRA,0.45,5.5,0.030665120109915733,0.002451160689815879,0.8691911697387695,0.2182559072971344,0.09812527149915695,0
bottle,Text_Encoder_LoRA,0.45,5.5,0.030997518450021744,0.002367557492107153,0.8666015863418579,0.21609124541282654,0.09308657050132751,0
bottle,Text_Encoder_LoRA,0.45,5.5,0.030799029394984245,0.002346185501664877,0.873336911201477,0.19942693412303925,0.08465462177991867,0
bottle,Text_Encoder_LoRA,0.45,5.5,0.032744619995355606,0.002599750179797411,0.865960955619812,0.22682397067546844,0.11989271640777588,0
